Date,Headline,Sentiment,Stock Symbol,Open,High,Low,Close,Volume,Dividends,Stock Splits,Price Increase
2024-06-27,AMZN Stock Alert: Amazon Just Joined the $2 Trillion Club,0.4404,TNXP,0.620000005,0.720000029,0.600000024,0.689999998,8457500,0,0.0,0
2024-06-26,Tonix Pharmaceuticals Announces Proposed Public Offering,0.0,TNXP,1.25,1.25,1.120000005,1.129999995,2116600,0,0.0,0
2024-06-25,Tonix Pharmaceuticals Presents Vaccine Platform Data in Keynote Talk at the Vaccine Congress 2024,0.0,TNXP,1.200000048,1.299999952,1.200000048,1.25,492200,0,0.0,0
2024-06-21,7 F-Rated Penny Stocks to Avoid This June,-0.296,TNXP,1.350000024,1.370000005,1.279999971,1.299999952,873300,0,0.0,0
2024-06-20,Tonix Pharmaceuticals Announces Positive Pre-NDA CMC Meeting with FDA for Tonmya  for the Management of Fibromyalgia,0.5574,TNXP,1.279999971,1.370000005,1.149999976,1.350000024,2933800,0,0.0,1
2024-06-18,Wall Street Favorites: 3 Penny Stocks With Strong Buy Ratings for June 2024,0.7269,TNXP,1.129999995,1.25999999,1.080000043,1.220000029,1710300,0,0.0,0
2024-06-17,Tonix Pharmaceuticals Presented Poster of Tonmya  for the Management of Fibromyalgia at the Annual European Congress of Rheumatology (EULAR) 2024,0.0,TNXP,1.149999976,1.190000057,1.120000005,1.120000005,1282400,0,0.0,1
2024-06-13,Tonix Pharmaceuticals Announces Closing of $4.0 Million Public Offering,0.0,TNXP,1.139999986,1.149999976,1.080000043,1.090000033,2106200,0,0.0,1
2024-06-12,FedEx Layoffs 2024: What to Know About the Latest FDX Job Cuts,-0.296,TNXP,1.139999986,1.200000048,1.080000043,1.110000014,5182200,0,0.0,1
2024-06-11,Tonix Pharmaceuticals Announces Proposed Public Offering,0.0,TNXP,2.039999962,2.190000057,2.0,2.130000114,702700,0,0.0,0
2024-06-10,SOUN Stock Alert: SoundHound AI Pays Off Debt Early,-0.0772,TNXP,2.5,2.640000105,2.180000067,2.210000038,939200,0,0.03125,0
2024-06-06,Tonix Pharmaceuticals Announces 1-for-32 Reverse Stock Split,0.0,TNXP,4.800000191,4.800000191,3.200000048,3.519999981,539625,0,0.0,1
2024-06-05,Tonix Pharmaceuticals Announces Poster Presentation at the Annual European Congress of Rheumatology (EULAR) 2024,0.0,TNXP,4.800000191,4.800000191,4.800000191,4.800000191,101866,0,0.0,0
2024-06-03,Tonix Pharmaceuticals Presented New Data on Tonmya  Suggesting Activity for Improvement in Fibromyalgia-Associated Depression Severity in an Oral Presentation at ASCP Annual Meeting,-0.1779,TNXP,5.440000057,5.440000057,5.119999886,5.119999886,61734,0,0.0,0
2024-05-30,Tonix Pharmaceuticals Announces Two Poster Presentations of TNX-102 SL (Sublingual Cyclobenzaprine HCl) at the ASCP Annual Meeting,0.0,TNXP,5.440000057,5.440000057,5.440000057,5.440000057,73447,0,0.0,0
2024-05-29,Tonix Pharmaceuticals Announces Two Oral Presentations and One Poster Presentation Involving TNX-1500 (Fc-modified humanized anti-CD40L mAb) at the American Transplant Congress 2024,0.0,TNXP,5.440000057,5.760000229,5.440000057,5.440000057,58616,0,0.0,0
2024-05-28,Tonix Pharmaceuticals Announces Presentation at the 2024 BIO International Convention,0.0,TNXP,5.760000229,5.760000229,5.440000057,5.440000057,45378,0,0.0,1
2024-05-22,Tonix Pharmaceuticals to Deliver an Oral Presentation and Present Two Posters at the American Society of Clinical Psychopharmacology (ASCP) Annual Meeting,0.0,TNXP,6.079999924,6.400000095,6.079999924,6.079999924,60931,0,0.0,0
2024-05-21,Tonix Pharmaceuticals Announces Key Findings from Initial Phase of EVERSANA Market Opportunity Analysis for Tonmya  for the Management of Fibromyalgia,0.4215,TNXP,6.400000095,6.71999979,5.760000229,5.760000229,101559,0,0.0,1
2024-05-20,"TNXP Stock Earnings: Tonix Pharmaceuticals Beats EPS, Misses Revenue for Q1 2024",-0.2263,TNXP,6.400000095,6.71999979,6.079999924,6.079999924,73428,0,0.0,1
2024-05-15,Tonix Pharmaceuticals to Present at the Alliance Global Partners (A.G.P) Healthcare Company Showcase,0.0,TNXP,5.760000229,6.079999924,5.760000229,5.760000229,31313,0,0.0,1
2024-05-13,Tonix Pharmaceuticals Reports First Quarter 2024 Financial Results and Operational Highlights,0.0,TNXP,5.440000057,5.760000229,5.440000057,5.440000057,47859,0,0.0,1
2024-04-29,"Keynotes, Educational Panels and 96 Companies to Present at the Planet MicroCap Showcase: VEGAS on April 30 - May 2, 2024 at the Paris Hotel & Casino in Las Vegas, NV",0.0,TNXP,5.440000057,5.760000229,5.440000057,5.760000229,75191,0,0.0,0
2024-04-24,Tonix Pharmaceuticals Announces Presentation at Planet MicroCap Showcase,0.0,TNXP,5.119999886,5.119999886,5.119999886,5.119999886,30941,0,0.0,1
2024-04-09,3 Biotech Stocks to Dump Before They Go to Zero,-0.3818,TNXP,5.760000229,6.079999924,5.760000229,6.079999924,80850,0,0.0,1
2024-04-01,Tonix Pharmaceuticals Reports Fourth Quarter and Full Year 2023 Financial Results and Operational Highlights,0.0,TNXP,6.400000095,6.400000095,5.440000057,6.079999924,280775,0,0.0,0
2024-03-28,Tonix Pharmaceuticals Announces Pricing of $4.4 Million Registered Direct Offering,0.0,TNXP,10.56000042,10.88000011,5.440000057,6.079999924,685128,0,0.0,0
2024-03-25,Tonix Pharmaceuticals Receives Rare Pediatric Disease Designation from the FDA for TNX-2900 for the Treatment of Prader-Willi Syndrome,0.0,TNXP,11.19999981,11.19999981,10.23999977,10.56000042,130178,0,0.0,1
2024-03-21,Tonix Pharmaceuticals Announces Poster Presentation Describing Discovery of Novel Next-Generation Oxytocin Analogues at the American Chemistry Society (ACS) Spring 2024 Meeting,0.3182,TNXP,11.52000046,11.84000015,10.88000011,10.88000011,50263,0,0.0,1
2024-03-20,Tonix Pharmaceuticals Announces Selection of Two Contract Manufacturing Organizations for the Launch and Commercial Manufacture of Tonmya  for the Management of Fibromyalgia,0.0,TNXP,11.52000046,11.84000015,10.56000042,11.52000046,54234,0,0.0,1
2024-03-19,"Tonix Pharmaceuticals Announces Transition to Fully Integrated Biopharmaceutical Company Expected on April 1, 2024",0.0,TNXP,11.19999981,11.84000015,10.88000011,11.19999981,60381,0,0.0,1
2024-03-12,Tonix Pharmaceuticals Announces Presentation at BIO-Europe Spring,0.0,TNXP,11.52000046,11.52000046,10.56000042,10.56000042,50900,0,0.0,1
2024-03-11,"Tonix Pharmaceuticals Reports Improvement in  Brain Fog,  in Fibromyalgia Patients Treated with Tonmya  in RESILIENT, an NDA-Enabling Phase 3 Clinical Trial, at the 6th International Congress on Controversies in Fibromyalgia",0.4588,TNXP,11.84000015,12.15999985,11.19999981,11.52000046,83134,0,0.0,1
2024-03-07,"New to The Street Announces TV Episode 560 with its Five Business Guest Interviews, Airs as Sponsored Programming on Bloomberg TV Tonight, Thursday, March 7, 2024, at 9:30 PM PT",0.0,TNXP,11.84000015,11.84000015,11.19999981,11.84000015,41856,0,0.0,1
2024-03-06,Tonix Pharmaceuticals Selects EVERSANA  to Support Launch Strategy and Commercialization Planning of Tonmya  for the Management of Fibromyalgia,0.4019,TNXP,11.84000015,11.84000015,11.52000046,11.84000015,20775,0,0.0,1
2024-03-05,Tonix Pharmaceuticals Announces Translation of Preclinical Pharmacokinetic Parameters of TNX-1500 (Fc-modified humanized anti-CD40L mAb) Supports Monthly i.v. Dosing in Humans,0.3612,TNXP,11.84000015,12.15999985,11.52000046,11.52000046,33125,0,0.0,1
2024-02-29,Tonix Pharmaceuticals Announces Presentation at The 6th International Congress on Controversies in Fibromyalgia,0.0,TNXP,12.47999954,12.47999954,11.84000015,12.15999985,51816,0,0.0,1
2024-02-28,Tonix Pharmaceuticals Completes Clinical Stage of Phase 1 Trial for TNX-1500 (Fc-modified humanized anti-CD40L mAb) in Healthy Volunteers,0.4019,TNXP,12.15999985,12.47999954,11.84000015,11.84000015,42272,0,0.0,0
2024-09-23,"Applied Digital Sets Fiscal First Quarter 2025 Earnings Conference Call for Wednesday, October 9, 2024 at 5:00 p.m. Eastern Time",0.0,APLD,6.130000114,6.869999886,6.025000095,6.699999809,15381500,0,0.0,1
2024-09-18,Applied Digital (APLD): A Top Data Center Stock for HPC and Cloud Innovations,0.2023,APLD,5.78000021,6.699999809,5.744999886,6.070000172,16947900,0,0.0,1
2024-09-05,Nvidia among investors in Applied Digital's funding round,0.0,APLD,4.989999771,5.710000038,4.25,5.369999886,149889900,0,0.0,1
2024-08-30,Applied Digital Issues $53.2 Million Convertible Preferred Stock to Advance HPC Data Center Project and Accelerate Growth,0.3818,APLD,3.880000114,3.880000114,3.339999914,3.650000095,12775300,0,0.0,0
2024-08-29,10 Best Multibagger Penny Stocks of 2025,0.6369,APLD,4.289999962,4.96999979,3.714999914,3.819999933,9606500,0,0.0,1
2024-08-28,Applied Digital Reports Fiscal Fourth Quarter and Full Year 2024 Results,0.0,APLD,4.760000229,4.78000021,4.25,4.409999847,6291600,0,0.0,0
2024-08-20,"2024 Gateway Conference to Feature AI, Blockchain, and Digital Infrastructure Track on September 5th",0.0,APLD,4.139999866,4.25,3.984999895,4.03000021,1990500,0,0.0,0
2024-08-14,Applied Digital Strengthens Security Leadership with Appointment of Industry Veteran Gary Smith,0.6597,APLD,3.930000067,4.050000191,3.734999895,3.839999914,2107900,0,0.0,1
2024-08-07,"Applied Digital Sets Fiscal Fourth Quarter and Full Year 2024 Conference Call for Wednesday, August 28, 2024, at 5:00 p.m. Eastern Time",0.0,APLD,4.28000021,4.320000172,3.880000114,3.900000095,3044800,0,0.0,1
2024-07-30,Applied Digital Secures Final $25 Million from Garden City Facility Sale,0.3182,APLD,4.25,4.34499979,3.930000067,3.980000019,4895400,0,0.0,1
2024-07-24,Applied Digital Appoints New Chief Revenue Officer to Drive Next Phase of Growth,0.3818,APLD,5.010000229,5.179999828,4.540999889,4.570000172,5869000,0,0.0,1
2024-07-10,Applied Digital Announces Appointment of Industry-Leader Chris Jackson as Senior Vice President of Operations,0.0,APLD,5.570000172,6.255000114,5.510000229,5.860000134,9511600,0,0.0,1
2024-06-07,"Applied Digital Secures Private Debt Facility of up to $200 million to Accelerate HPC Data Center Project in Ellendale, North Dakota",-0.0516,APLD,4.760000229,4.980000019,4.454999924,4.5,3319400,0,0.0,1
2024-05-29,Penny Stocks with Promise: 3 Sub-$5 Picks Poised for Explosive Growth,0.7096,APLD,4.539999962,4.650000095,4.230000019,4.329999924,2904900,0,0.0,0
2024-05-28,Data Center Investments Soar: 200% Rise Since 2016 and Projected 89% Increase by 2028,0.3182,APLD,4.650000095,4.650000095,4.375,4.619999886,3785900,0,0.0,0
2024-05-24,"Applied Digital Issues Unsecured Convertible Debenture to Advance HPC Data Center Project in Ellendale, North Dakota",-0.3818,APLD,4.210000038,4.670000076,4.190000057,4.610000134,3379900,0,0.0,0
2024-05-14,Wall Street Favorites: 3 Blockchain Stocks With Strong Buy Ratings for May 2024,0.7269,APLD,3.569999933,3.75999999,3.420000076,3.579999924,4472300,0,0.0,0
2024-05-08,Applied Digital Announces Upcoming Conference Participation,0.0,APLD,3.059999943,3.319999933,3.019999981,3.299999952,3200300,0,0.0,0
2024-05-07,3 Under-$5 Penny Stocks That Could Make You Millions,0.0,APLD,3.200000048,3.200000048,2.99000001,3.099999905,3658500,0,0.0,0
2024-05-03,Applied Digital Announces Appointment of Datacenter Industry Expert Todd Gale as Chief Development Officer,0.0,APLD,3.0,3.109999895,2.980000019,3.029999971,1431100,0,0.0,0
2024-05-02,Shhh! 3 Secret Metaverse Stocks Flying Below Wall Street's Radar,0.0,APLD,3.039999962,3.119999886,2.920000076,2.960000038,2101200,0,0.0,0
2024-04-30,Applied Digital Appoints Ella Benson to Board of Directors,0.0,APLD,2.720000029,2.75,2.680000067,2.704999924,1268400,0,0.0,0
2024-04-26,"3 Stocks to Buy if You Want to Turn Your $1,000 into $10,000 Within 2 Years",0.0772,APLD,3.0,3.09800005,2.845000029,2.940000057,3299800,0,0.0,1
2024-04-22,3 Blockchain Stocks to Buy Now: Q2 Edition,0.0,APLD,2.519999981,2.720000029,2.470000029,2.710000038,2704700,0,0.0,0
2024-04-16,Applied Digital Corporation (NASDAQ:APLD) Q3 2024 Earnings Call Transcript,0.0,APLD,2.50999999,2.529999971,2.390000105,2.450000048,4752700,0,0.0,0
2024-04-11,Applied Digital Reports Fiscal Third Quarter 2024 Results,0.0,APLD,3.019999981,3.069999933,2.829999924,3.069999933,7801700,0,0.0,0
2024-04-09,"Applied Digital Reschedules Fiscal Third Quarter 2024 Earnings Conference Call to Thursday, April 11, 2024 at 5:00 p.m. Eastern Time",0.0,APLD,3.099999905,3.109999895,2.789999962,2.849999905,6485500,0,0.0,0
2024-04-08,Wall Street Favorites: 3 Blockchain Stocks With Strong Buy Ratings for April 2024,0.7269,APLD,3.099999905,3.150000095,2.950000048,3.125,3934100,0,0.0,0
2024-04-01,"Applied Digital Issues $50 Million Unsecured Convertible Debenture to Advance HPC Data Center Project in Ellendale, North Dakota",-0.3818,APLD,4.25,4.320000172,4.025000095,4.110000134,3194200,0,0.0,0
2024-03-28,"Applied Digital Sets Fiscal Third Quarter 2024 Earnings Conference Call for Wednesday, April 10, 2024 at 9:00 a.m. Eastern Time",0.0,APLD,4.349999905,4.534999847,4.260000229,4.28000021,2181900,0,0.0,0
2024-03-26,11 Crypto Stocks with Biggest Upside,0.0,APLD,4.429999828,4.5,4.320000172,4.329999924,1612700,0,0.0,0
2024-03-19,Applied Digital Among First Cloud Service Providers to Use New NVIDIA Blackwell Platform,0.0,APLD,4.260000229,4.324999809,4.074999809,4.28000021,2479600,0,0.0,0
2024-03-15,Applied Digital Announces Agreement to Sell Garden City Campus to Marathon Digital Holdings,0.4939,APLD,4.380000114,4.630000114,4.320000172,4.5,6103500,0,0.0,1
2024-03-14,"Applied Digital Secures Contract with AI Customer, Together AI",0.3182,APLD,4.630000114,4.739999771,4.204999924,4.230000019,2682400,0,0.0,0
2024-03-11,"7 Growth Stocks That Could Turn $10,000 Into $500,000",0.3818,APLD,4.440000057,4.539999962,4.199999809,4.199999809,2322500,0,0.0,0
2024-03-08,Applied Digital Provides Update on Anchor Tenant at Ellendale HPC Facility,0.0,APLD,4.25,4.78000021,4.25,4.590000153,3781300,0,0.0,0
2024-03-05,Applied Digital Completes Financing for Jamestown HPC Data Center Campus,0.0,APLD,4.110000134,4.190000057,4.025000095,4.090000153,2070000,0,0.0,0
2024-02-22,Rachel H. Lee Elected to Applied Digital Board of Directors,0.0,APLD,4.579999924,4.599999905,4.320000172,4.329999924,4016600,0,0.0,1
2024-02-12,"Applied Digital Joins AI Alliance to Collaborate with Industry Leaders to Advance Open, Safe, and Responsible AI",0.6369,APLD,5.150000095,5.403999805,4.739999771,4.849999905,5632300,0,0.0,0
2024-02-09,Applied Digital Investigated by Block & Leviton For Potential Securities Law Violations; Investors Who Have Lost Money Are Encouraged to Contact the Firm,-0.5994,APLD,5.170000076,5.289999962,5.014999866,5.275000095,3533400,0,0.0,0
2024-02-06,Applied Digital Secures Additional Financing,0.3182,APLD,4.340000153,4.739999771,4.28000021,4.679999828,3524100,0,0.0,1
2024-01-18,Applied Digital Corporation (NASDAQ:APLD) Q2 2024 Earnings Call Transcript,0.0,APLD,5.289999962,5.460000038,4.824999809,4.929999828,5269700,0,0.0,0
2024-01-16,Applied Digital Corp (APLD) Reports Fiscal Q2 2024 Results: Revenue Soars Amidst Net Loss,-0.3182,APLD,6.25,6.340000153,5.510000229,5.53000021,13293900,0,0.0,0
2024-01-03,"Applied Digital Sets Fiscal Second Quarter 2024 Earnings Conference Call for Tuesday, January 16, 2024 at 9:00 a.m. Eastern Time",0.0,APLD,6.630000114,7.059999943,6.360000134,6.840000153,3440200,0,0.0,0
2023-12-19,Applied Digital Announces Long-Term Supply Agreement with TerraForm Power,0.4939,APLD,6.78000021,7.300000191,6.400000095,6.760000229,4601400,0,0.0,0
2023-12-01,The 3 Best Web3 Stocks to Buy Before Everyone Else Does,0.6369,APLD,4.650000095,5.264999866,4.624000072,5.190000057,3545600,0,0.0,0
2023-11-28,"Applied Digital to Host Ribbon Cutting Ceremony at its 200-Megawatt Datacenter in Garden City, Texas",-0.128,APLD,4.599999905,4.949999809,4.579999924,4.829999924,3038000,0,0.0,0
2023-11-20,Why Applied Digital Stock Zoomed Nearly 9% Higher Today,0.0,APLD,4.090000153,4.449999809,4.090000153,4.389999866,3069200,0,0.0,0
2023-11-15,WEKA Partners with Applied Digital to Supercharge Its GPU Cloud for Generative AI Customers,0.0,APLD,4.389999866,4.690000057,4.289999962,4.320000172,2252300,0,0.0,0
2023-11-13,Applied Digital Announces Upcoming Investor Events,0.0,APLD,4.650000095,4.710000038,3.519999981,3.940000057,9196700,0,0.0,0
2023-10-31,"Applied Digital Announces Groundbreaking of High-Performance Computing Facility in Ellendale, North Dakota",0.0,APLD,4.610000134,4.940000057,4.5,4.880000114,2264800,0,0.0,0
2023-10-20,"Applied Digital Announces Energization of its 200-Megawatt Datacenter in Garden City, Texas",0.3818,APLD,5.0,5.034999847,4.65500021,4.690000057,4401700,0,0.0,1
2023-10-17,Long-Term Investors in Applied Digital Corporation (NASDAQ: APLD) shares should contact the Shareholders Foundation in connection with a Lawsuit,0.0772,APLD,5.239999771,5.559999943,5.201000214,5.460000038,2201500,0,0.0,0
2023-10-11,Applied Digital Corporation (NASDAQ:APLD) Q1 2024 Earnings Call Transcript,0.0,APLD,5.449999809,5.816999912,5.170000076,5.260000229,4551300,0,0.0,0
2023-10-09,Applied Digital Reports Fiscal First Quarter 2024 Financial Results,0.0,APLD,5.519999981,6.193999767,4.425000191,4.809999943,14208000,0,0.0,0
2023-10-06,"Applied Digital Corporation investors: Please contact the Portnoy Law Firm to recover your losses; October 11, 2023 deadline.",-0.1027,APLD,5.019999981,5.230000019,4.929999828,5.170000076,5334100,0,0.0,0
2023-10-02,"Applied Digital Corporation investors: Please contact the Portnoy Law Firm to recover your losses; October 11, 2023 deadline",-0.1027,APLD,6.25,6.570000172,6.070000172,6.130000114,3041100,0,0.0,0
2023-09-28,"Applied Digital Sets Fiscal First Quarter 2024 Earnings Conference Call for Monday, October 9, 2023 at 9:00 a.m. Eastern Time",0.0,APLD,6.099999905,6.519999981,5.96999979,6.329999924,3832500,0,0.0,0
2023-09-20,"Applied Digital to Host Investor Day on October 12, 2023",0.0,APLD,5.010000229,5.429999828,4.980000019,5.239999771,3530700,0,0.0,0
2023-09-11,Applied Digital Announces Upcoming Investor Events,0.0,APLD,5.179999828,5.329999924,4.820000172,5.210000038,3503900,0,0.0,0
2023-09-01,"SHAREHOLDER ACTION ALERT: The Schall Law Firm Encourages Investors in Applied Digital Corporation with Losses of $100,000 to Contact the Firm",0.4824,APLD,6.070000172,6.198999882,5.75,5.78000021,2106500,0,0.0,1
2023-08-29,Flexential Empowers Applied Digital's High-Performance Computing Solutions with FlexAnywhere Platform,0.1779,APLD,5.829999924,6.420000076,5.769999981,6.170000076,3182300,0,0.0,1
2023-08-22,Applied Digital Announces Elite Partner Status in NVIDIA Partner Network,0.0,APLD,6.690000057,6.940000057,5.989999771,6.139999866,5325600,0,0.0,0
2023-08-08,Applied Digital and ZEDEDA Form a Strategic Partnership to Provide New On-Demand Transmutable AI Cloud Service,0.0,APLD,7.539999962,8.18999958,7.519999981,7.579999924,4116700,0,0.0,0
2023-07-26,Northland Capital Markets Institutional Investor Conference,0.0,APLD,10.35000038,11.06999969,9.854999542,10.0,10094700,0,0.0,0
2023-07-24,Applied Digital Reports Fiscal Fourth Quarter and Full Year 2023 Financial Results,0.0,APLD,8.199999809,9.890000343,8.116000175,8.779999733,29679600,0,0.0,0
2023-07-14,Applied Digital Onboards First Major Customer for Cloud Service,0.0,APLD,8.25,8.680000305,7.260000229,7.46999979,7559000,0,0.0,0
2023-07-11,Applied Digital Announces Promotion of Michael Maniscalco to Chief Technology Officer,0.0,APLD,8.329999924,8.732000351,8.050000191,8.43999958,4345900,0,0.0,1
2023-07-06,"Applied Digital Sets Fiscal Fourth Quarter and Full Year 2023 Earnings Conference Call for Monday, July 24, 2023 at 9:00 a.m. Eastern Time",0.0,APLD,8.800000191,8.819999695,7.0,7.699999809,19268800,0,0.0,0
2023-06-30,Applied Digital Announces Strategic Collaboration with Hewlett Packard Enterprise to Deliver AI Cloud Services,0.0,APLD,8.600000381,9.56000042,8.479999542,9.350000381,8821000,0,0.0,0
2023-06-26,5 Stocks That AI Predicts Will Double Your Money in a Year,0.0,APLD,8.819999695,9.800000191,8.140000343,9.18999958,15748900,0,0.0,0
2023-06-23,Why Applied Digital Stock Is Soaring Again Today,0.0,APLD,10.27999973,11.61999989,7.760000229,8.090000153,47975800,0,0.0,0
2023-06-12,"Applied Digital Announces Successful Integrated Systems Test at Jamestown, North Dakota Facility for HPC Deployment",0.5859,APLD,8.340000153,8.829000473,7.809999943,8.68500042,2692900,0,0.0,0
2023-05-24,Applied Digital Teams with Supermicro to Deliver AI Cloud Services,0.0,APLD,7.78000021,9.369999886,7.730000019,9.090000153,6181700,0,0.0,1
2023-05-19,Applied Digital Announces New $50 Million Loan to Accelerate Growth,0.3818,APLD,7.610000134,8.649999619,6.739999771,8.569999695,11368600,0,0.0,1
2023-05-16,Applied Digital Signs First Major Customer for Latest Artificial Intelligence Cloud Service,0.4767,APLD,4.860000134,6.25,4.349999905,6.110000134,79376400,0,0.0,1
2023-05-15,Applied Digital Launches Cloud Service to Empower Artificial Intelligence Applications,0.4767,APLD,2.980000019,3.434999943,2.970000029,3.414999962,1180300,0,0.0,0
2023-05-11,Applied Digital Announces Upcoming Conference Participation,0.0,APLD,3.670000076,3.690000057,3.450000048,3.49000001,455800,0,0.0,0
2023-05-08,Market Sentiment Around Loss-Making Applied Digital Corporation (NASDAQ:APLD),0.0,APLD,3.410000086,3.474999905,3.269999981,3.390000105,377000,0,0.0,0
2024-09-09,Pasithea Therapeutics Announces Successful Completion of PAS-004 Chronic Toxicity Studies,0.5859,KTTA,4.320000172,4.650000095,4.050000191,4.25,16600,0,0.0,1
2024-09-03,Pasithea Therapeutics Announces Appointment of Dr. Rebecca Brown to its Scientific Advisory Board,0.0,KTTA,4.559999943,4.90500021,4.559999943,4.849999905,8600,0,0.0,1
2024-08-28,Pasithea Therapeutics to Present at the H.C. Wainwright 26th Annual Global Investment Conference,0.0,KTTA,4.570000172,4.791999817,4.460000038,4.559999943,3400,0,0.0,0
2024-06-25,KTTA Stock Earnings: Pasithea Therapeutics Reported Results for Q4 2023,0.0,KTTA,4.980000019,5.300000191,4.880000114,5.300000191,4800,0,0.0,1
2024-06-13,Pasithea Therapeutics Announces Completion of Enrollment and Initial Dosing of Cohort 2 following Positive Safety Review Committee (SRC) Recommendation for PAS-004 in Ongoing Phase 1 Clinical Trial,0.7506,KTTA,5.599999905,5.698999882,5.449999809,5.698999882,9700,0,0.0,1
2024-05-28,Pasithea Therapeutics to Present New Preclinical Data Showing PAS-004 Strongly Inhibits NRAS Cancer Cell Lines and Demonstrates Superior Activity in Xenograft Studies at 2024 ASCO Annual Meeting,-0.1779,KTTA,6.400000095,6.400000095,6.300000191,6.300000191,2300,0,0.0,1
2024-05-15,KTTA Stock Earnings: Pasithea Therapeutics Reported Results for Q1 2024,0.0,KTTA,6.809999943,6.890999794,6.650000095,6.650000095,1400,0,0.0,1
2024-04-29,Pasithea Therapeutics Announces PAS-004 Abstract Accepted for Poster Presentation at 2024 ASCO Annual Meeting,0.2732,KTTA,6.920000076,7.032999992,6.900000095,6.920000076,1500,0,0.0,1
2024-04-24,"Pasithea Therapeutics Announces the First Cohort has Completed the Initial Dosing in its Phase 1 Trial Evaluating PAS-004 in RAS, NF1 and RAF Mutated Cancers",0.0,KTTA,6.900000095,6.949999809,6.800000191,6.949999809,900,0,0.0,1
2024-04-15,11 Undervalued Stocks for Less Than $50 in April 2024,0.0,KTTA,7.349999905,7.349999905,7.150000095,7.150000095,1600,0,0.0,1
2024-02-13,Pasithea Therapeutics Announces Opening of Enrollment in the U.S. for its Phase 1 Trial of PAS-004,0.0,KTTA,6.179999828,6.449999809,6.179999828,6.449999809,3300,0,0.0,0
2024-01-08,Pasithea Therapeutics Announces Invention of Crystalline Form of PAS-004; Establishes Strengthened Intellectual Property (IP) Position,0.7269,KTTA,7.0,7.789999962,7.0,7.352000237,10100,0,0.0,0
2024-01-02,Pasithea Therapeutics Announces FDA Acceptance of IND Application to Evaluate PAS-004 in Advanced Cancer Patients,-0.1027,KTTA,7.400000095,8.5,7.010000229,8.050000191,113400,0,0.05,1
2023-12-28,"Pasithea Therapeutics Announces Adjournment of Reconvened Meeting of Stockholders to December 29, 2023",0.0,KTTA,7.800000191,8.399999619,7.599999905,7.800000191,14875,0,0.0,0
2023-12-19,Pasithea Therapeutics Announces Results from 2023 Annual Meeting,0.0,KTTA,6.440000057,6.900000095,6.300000191,6.480000019,11220,0,0.0,1
2023-12-13,Why Is Pasithea Therapeutics (KTTA) Stock Down 12% Today?,0.0,KTTA,8.300000191,9.600000381,8.0,9.140000343,48845,0,0.0,1
2023-12-11,Why Is Pasithea Therapeutics (KTTA) Stock Up 105% Today?,0.0,KTTA,16.60000038,17.39999962,7.900000095,8.840000153,4973815,0,0.0,1
2023-11-29,Pasithea Therapeutics Announces Adjournment of 2023 Annual Meeting of Stockholders,0.0,KTTA,6.800000191,7.800000191,6.800000191,7.079999924,37175,0,0.0,1
2023-11-09,"Pasithea Therapeutics Selects PAS-003 Lead Development Candidate, a Humanized Monoclonal Antibody that Targets  5 1 Integrin for the Treatment of both Sporadic and Familial ALS",0.0,KTTA,7.199999809,7.5,7.019999981,7.5,750,0,0.0,1
2023-09-14,Pasithea Therapeutics Corp. Announces Final Results of Tender Offer,0.0,KTTA,10.19999981,11.0,10.19999981,10.39999962,1640,0,0.0,0
2023-09-07,Pasithea Therapeutics to Participate in H.C. Wainwright 25th Annual Global Investment Conference,0.0,KTTA,12.5,12.5,12.18000031,12.42000008,280,0,0.0,1
2023-08-01,"Pasithea Therapeutics publishes study in Proceedings of the National Academy of Sciences (PNAS) that shows an increase in 5 integrin expression in ALS human and mouse brain tissue, and further demonstrates targeting 5 integrin results in improved survival and motor function",0.6597,KTTA,12.19999981,12.19999981,11.60000038,12.0,21190,0,0.0,0
2023-07-31,"The Psychedelics Stock Universe Is Shrinking, Despite the Hype",0.0,KTTA,12.30000019,12.30000019,11.81999969,11.96000004,2730,0,0.0,0
2023-07-20,Pasithea Therapeutics Announces Intention to Commence a $4.0 Million Tender Offer for its Common Stock at Price of $0.70 per Share in Cash,0.296,KTTA,11.0,12.73999977,10.60000038,11.85999966,262165,0,0.0,0
2023-07-13,"Lucy Scientific Scores Richard Nanula as CEO After Senior Roles at Disney, Amgen, Starwood",0.0,KTTA,9.100000381,9.380000114,9.020000458,9.199999809,4590,0,0.0,1
2023-06-30,Pasithea Therapeutics Confirms Previous Creation of Independent Special Committee of its Board of Directors,0.5859,KTTA,9.300000191,9.800000191,8.720000267,9.800000191,22020,0,0.0,1
2023-06-29,Lucy Scientific Discovery Reiterates Its Proposal to Acquire Pasithea Therapeutics Corp.,0.0,KTTA,8.659999847,12.0,8.659999847,9.600000381,57690,0,0.0,1
2023-06-06,Pasithea Therapeutics Confirms Receipt of Unsolicited Proposal from Lucy Scientific Discovery Inc.,0.0,KTTA,9.800000191,9.800000191,8.840000153,9.520000458,38860,0,0.0,0
2023-06-05,Lucy Scientific Discovery Announces Proposal to Acquire Pasithea Therapeutics Corp.,0.0,KTTA,11.19999981,12.81999969,9.479999542,10.0,66040,0,0.0,0
2023-06-01,Pasithea Therapeutics Abstract Accepted for Poster Presentation at 2023 Neurofibromatosis Conference,0.2732,KTTA,7.360000134,7.599999905,6.599999905,7.0,490,0,0.0,0
